Original Image Path,Label,Original Subset,Subset,Image Path
marvel/train/thanos/pic_062.jpg,thanos,train,train,dataset/train/thanos/pic_062.jpg
marvel/train/captain america/pic_398.jpg,captain america,train,train,dataset/train/captain america/pic_398.jpg
marvel/train/loki/pic_031.jpg,loki,train,train,dataset/train/loki/pic_031.jpg
marvel/train/black widow/pic_266.jpg,black widow,train,train,dataset/train/black widow/pic_266.jpg
marvel/train/doctor strange/pic_209.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_209.jpg
marvel/train/ironman/pic_353.jpg,ironman,train,train,dataset/train/ironman/pic_353.jpg
marvel/train/captain america/pic_363.jpg,captain america,train,train,dataset/train/captain america/pic_363.jpg
marvel/train/ironman/pic_289.jpg,ironman,train,train,dataset/train/ironman/pic_289.jpg
marvel/train/thanos/pic_301.jpg,thanos,train,train,dataset/train/thanos/pic_301.jpg
marvel/train/ironman/pic_260.jpg,ironman,train,train,dataset/train/ironman/pic_260.jpg
marvel/train/hulk/pic_080.jpg,hulk,train,train,dataset/train/hulk/pic_080.jpg
marvel/train/loki/pic_058.jpg,loki,train,train,dataset/train/loki/pic_058.jpg
marvel/train/hulk/pic_169.jpg,hulk,train,train,dataset/train/hulk/pic_169.jpg
marvel/train/hulk/pic_205.jpg,hulk,train,train,dataset/train/hulk/pic_205.jpg
marvel/train/spider-man/pic_326.jpg,spider-man,train,train,dataset/train/spider-man/pic_326.jpg
marvel/train/doctor strange/pic_271.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_271.jpg
marvel/train/hulk/pic_045.jpg,hulk,train,train,dataset/train/hulk/pic_045.jpg
marvel/train/black widow/pic_015.jpg,black widow,train,train,dataset/train/black widow/pic_015.jpg
marvel/train/captain america/pic_024.jpg,captain america,train,train,dataset/train/captain america/pic_024.jpg
marvel/train/loki/pic_021.jpg,loki,train,train,dataset/train/loki/pic_021.jpg
marvel/train/loki/pic_150.jpg,loki,train,train,dataset/train/loki/pic_150.jpg
marvel/train/spider-man/pic_094.jpg,spider-man,train,train,dataset/train/spider-man/pic_094.jpg
marvel/train/black widow/pic_145.jpg,black widow,train,train,dataset/train/black widow/pic_145.jpg
marvel/train/loki/pic_072.jpg,loki,train,train,dataset/train/loki/pic_072.jpg
marvel/train/doctor strange/pic_040.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_040.jpg
marvel/train/hulk/pic_239.jpg,hulk,train,train,dataset/train/hulk/pic_239.jpg
marvel/train/hulk/pic_181.jpg,hulk,train,train,dataset/train/hulk/pic_181.jpg
marvel/train/doctor strange/pic_048.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_048.jpg
marvel/train/captain america/pic_141.jpg,captain america,train,train,dataset/train/captain america/pic_141.jpg
marvel/train/loki/pic_262.jpg,loki,train,train,dataset/train/loki/pic_262.jpg
marvel/train/thanos/pic_335.jpg,thanos,train,train,dataset/train/thanos/pic_335.jpg
marvel/train/hulk/pic_280.jpg,hulk,train,train,dataset/train/hulk/pic_280.jpg
marvel/train/captain america/pic_087.jpg,captain america,train,train,dataset/train/captain america/pic_087.jpg
marvel/train/ironman/pic_104.jpg,ironman,train,train,dataset/train/ironman/pic_104.jpg
marvel/train/thanos/pic_359.jpg,thanos,train,train,dataset/train/thanos/pic_359.jpg
marvel/train/loki/pic_022.jpg,loki,train,train,dataset/train/loki/pic_022.jpg
marvel/train/thanos/pic_334.jpg,thanos,train,train,dataset/train/thanos/pic_334.jpg
marvel/train/hulk/pic_308.jpg,hulk,train,train,dataset/train/hulk/pic_308.jpg
marvel/train/spider-man/pic_081.jpg,spider-man,train,train,dataset/train/spider-man/pic_081.jpg
marvel/train/captain america/pic_301.jpg,captain america,train,train,dataset/train/captain america/pic_301.jpg
marvel/train/thanos/pic_227.jpg,thanos,train,train,dataset/train/thanos/pic_227.jpg
marvel/train/spider-man/pic_308.jpg,spider-man,train,train,dataset/train/spider-man/pic_308.jpg
marvel/train/captain america/pic_007.jpg,captain america,train,train,dataset/train/captain america/pic_007.jpg
marvel/train/ironman/pic_310.jpg,ironman,train,train,dataset/train/ironman/pic_310.jpg
marvel/train/doctor strange/pic_147.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_147.jpg
marvel/train/black widow/pic_110.jpg,black widow,train,train,dataset/train/black widow/pic_110.jpg
marvel/train/hulk/pic_251.jpg,hulk,train,train,dataset/train/hulk/pic_251.jpg
marvel/train/loki/pic_206.jpg,loki,train,train,dataset/train/loki/pic_206.jpg
marvel/train/ironman/pic_074.jpg,ironman,train,train,dataset/train/ironman/pic_074.jpg
marvel/train/doctor strange/pic_408.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_408.jpg
marvel/train/black widow/pic_023.jpg,black widow,train,train,dataset/train/black widow/pic_023.jpg
marvel/train/hulk/pic_094.jpg,hulk,train,train,dataset/train/hulk/pic_094.jpg
marvel/train/doctor strange/pic_326.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_326.jpg
marvel/train/thanos/pic_297.jpg,thanos,train,train,dataset/train/thanos/pic_297.jpg
marvel/train/thanos/pic_013.jpg,thanos,train,train,dataset/train/thanos/pic_013.jpg
marvel/train/black widow/pic_228.jpg,black widow,train,train,dataset/train/black widow/pic_228.jpg
marvel/train/black widow/pic_109.jpg,black widow,train,train,dataset/train/black widow/pic_109.jpg
marvel/train/black widow/pic_144.jpg,black widow,train,train,dataset/train/black widow/pic_144.jpg
marvel/train/thanos/pic_331.jpg,thanos,train,train,dataset/train/thanos/pic_331.jpg
marvel/train/thanos/pic_149.jpg,thanos,train,train,dataset/train/thanos/pic_149.jpg
marvel/train/captain america/pic_365.jpg,captain america,train,train,dataset/train/captain america/pic_365.jpg
marvel/train/ironman/pic_165.jpg,ironman,train,train,dataset/train/ironman/pic_165.jpg
marvel/train/ironman/pic_095.jpg,ironman,train,train,dataset/train/ironman/pic_095.jpg
marvel/train/black widow/pic_121.jpg,black widow,train,train,dataset/train/black widow/pic_121.jpg
marvel/train/doctor strange/pic_069.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_069.jpg
marvel/train/captain america/pic_174.jpg,captain america,train,train,dataset/train/captain america/pic_174.jpg
marvel/train/captain america/pic_263.jpg,captain america,train,train,dataset/train/captain america/pic_263.jpg
marvel/train/captain america/pic_083.jpg,captain america,train,train,dataset/train/captain america/pic_083.jpg
marvel/train/thanos/pic_323.jpg,thanos,train,train,dataset/train/thanos/pic_323.jpg
marvel/train/spider-man/pic_036.jpg,spider-man,train,train,dataset/train/spider-man/pic_036.jpg
marvel/train/loki/pic_295.jpg,loki,train,train,dataset/train/loki/pic_295.jpg
marvel/train/spider-man/pic_160.jpg,spider-man,train,train,dataset/train/spider-man/pic_160.jpg
marvel/train/thanos/pic_048.jpg,thanos,train,train,dataset/train/thanos/pic_048.jpg
marvel/train/black widow/pic_257.jpg,black widow,train,train,dataset/train/black widow/pic_257.jpg
marvel/train/black widow/pic_362.jpg,black widow,train,train,dataset/train/black widow/pic_362.jpg
marvel/train/captain america/pic_093.jpg,captain america,train,train,dataset/train/captain america/pic_093.jpg
marvel/train/doctor strange/pic_120.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_120.jpg
marvel/train/captain america/pic_153.jpg,captain america,train,train,dataset/train/captain america/pic_153.jpg
marvel/train/doctor strange/pic_245.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_245.jpg
marvel/train/captain america/pic_229.jpg,captain america,train,train,dataset/train/captain america/pic_229.jpg
marvel/train/thanos/pic_080.jpg,thanos,train,train,dataset/train/thanos/pic_080.jpg
marvel/train/captain america/pic_217.jpg,captain america,train,train,dataset/train/captain america/pic_217.jpg
marvel/train/black widow/pic_111.jpg,black widow,train,train,dataset/train/black widow/pic_111.jpg
marvel/train/doctor strange/pic_166.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_166.jpg
marvel/train/ironman/pic_301.jpg,ironman,train,train,dataset/train/ironman/pic_301.jpg
marvel/train/loki/pic_042.jpg,loki,train,train,dataset/train/loki/pic_042.jpg
marvel/train/spider-man/pic_043.jpg,spider-man,train,train,dataset/train/spider-man/pic_043.jpg
marvel/train/black widow/pic_232.jpg,black widow,train,train,dataset/train/black widow/pic_232.jpg
marvel/train/hulk/pic_376.jpg,hulk,train,train,dataset/train/hulk/pic_376.jpg
marvel/train/captain america/pic_099.jpg,captain america,train,train,dataset/train/captain america/pic_099.jpg
marvel/train/captain america/pic_070.jpg,captain america,train,train,dataset/train/captain america/pic_070.jpg
marvel/train/spider-man/pic_266.jpg,spider-man,train,train,dataset/train/spider-man/pic_266.jpg
marvel/train/captain america/pic_085.jpg,captain america,train,train,dataset/train/captain america/pic_085.jpg
marvel/train/hulk/pic_362.jpg,hulk,train,train,dataset/train/hulk/pic_362.jpg
marvel/train/spider-man/pic_380.jpg,spider-man,train,train,dataset/train/spider-man/pic_380.jpg
marvel/train/ironman/pic_197.jpg,ironman,train,train,dataset/train/ironman/pic_197.jpg
marvel/train/doctor strange/pic_375.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_375.jpg
marvel/train/loki/pic_227.jpg,loki,train,train,dataset/train/loki/pic_227.jpg
marvel/train/loki/pic_113.jpg,loki,train,train,dataset/train/loki/pic_113.jpg
marvel/train/loki/pic_274.jpg,loki,train,train,dataset/train/loki/pic_274.jpg
marvel/train/ironman/pic_179.jpg,ironman,train,train,dataset/train/ironman/pic_179.jpg
marvel/train/captain america/pic_155.jpg,captain america,train,train,dataset/train/captain america/pic_155.jpg
marvel/train/thanos/pic_083.jpg,thanos,train,train,dataset/train/thanos/pic_083.jpg
marvel/train/hulk/pic_285.jpg,hulk,train,train,dataset/train/hulk/pic_285.jpg
marvel/train/loki/pic_213.jpg,loki,train,train,dataset/train/loki/pic_213.jpg
marvel/train/spider-man/pic_164.jpg,spider-man,train,train,dataset/train/spider-man/pic_164.jpg
marvel/train/doctor strange/pic_033.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_033.jpg
marvel/train/thanos/pic_234.jpg,thanos,train,train,dataset/train/thanos/pic_234.jpg
marvel/train/hulk/pic_126.jpg,hulk,train,train,dataset/train/hulk/pic_126.jpg
marvel/train/black widow/pic_188.jpg,black widow,train,train,dataset/train/black widow/pic_188.jpg
marvel/train/doctor strange/pic_241.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_241.jpg
marvel/train/doctor strange/pic_170.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_170.jpg
marvel/train/loki/pic_285.jpg,loki,train,train,dataset/train/loki/pic_285.jpg
marvel/train/spider-man/pic_044.jpg,spider-man,train,train,dataset/train/spider-man/pic_044.jpg
marvel/train/hulk/pic_055.jpg,hulk,train,train,dataset/train/hulk/pic_055.jpg
marvel/train/ironman/pic_262.jpg,ironman,train,train,dataset/train/ironman/pic_262.jpg
marvel/train/black widow/pic_195.jpg,black widow,train,train,dataset/train/black widow/pic_195.jpg
marvel/train/loki/pic_278.jpg,loki,train,train,dataset/train/loki/pic_278.jpg
marvel/train/spider-man/pic_078.jpg,spider-man,train,train,dataset/train/spider-man/pic_078.jpg
marvel/train/loki/pic_163.jpg,loki,train,train,dataset/train/loki/pic_163.jpg
marvel/train/ironman/pic_081.jpg,ironman,train,train,dataset/train/ironman/pic_081.jpg
marvel/train/black widow/pic_001.jpg,black widow,train,train,dataset/train/black widow/pic_001.jpg
marvel/train/captain america/pic_360.jpg,captain america,train,train,dataset/train/captain america/pic_360.jpg
marvel/train/thanos/pic_369.jpg,thanos,train,train,dataset/train/thanos/pic_369.jpg
marvel/train/spider-man/pic_014.jpg,spider-man,train,train,dataset/train/spider-man/pic_014.jpg
marvel/train/captain america/pic_046.jpg,captain america,train,train,dataset/train/captain america/pic_046.jpg
marvel/train/thanos/pic_177.jpg,thanos,train,train,dataset/train/thanos/pic_177.jpg
marvel/train/ironman/pic_248.jpg,ironman,train,train,dataset/train/ironman/pic_248.jpg
marvel/train/ironman/pic_225.jpg,ironman,train,train,dataset/train/ironman/pic_225.jpg
marvel/train/doctor strange/pic_400.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_400.jpg
marvel/train/ironman/pic_374.jpg,ironman,train,train,dataset/train/ironman/pic_374.jpg
marvel/train/spider-man/pic_073.jpg,spider-man,train,train,dataset/train/spider-man/pic_073.jpg
marvel/train/spider-man/pic_066.jpg,spider-man,train,train,dataset/train/spider-man/pic_066.jpg
marvel/train/captain america/pic_176.jpg,captain america,train,train,dataset/train/captain america/pic_176.jpg
marvel/train/captain america/pic_071.jpg,captain america,train,train,dataset/train/captain america/pic_071.jpg
marvel/train/doctor strange/pic_389.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_389.jpg
marvel/train/hulk/pic_168.jpg,hulk,train,train,dataset/train/hulk/pic_168.jpg
marvel/train/black widow/pic_062.jpg,black widow,train,train,dataset/train/black widow/pic_062.jpg
marvel/train/ironman/pic_195.jpg,ironman,train,train,dataset/train/ironman/pic_195.jpg
marvel/train/spider-man/pic_356.jpg,spider-man,train,train,dataset/train/spider-man/pic_356.jpg
marvel/train/hulk/pic_008.jpg,hulk,train,train,dataset/train/hulk/pic_008.jpg
marvel/train/captain america/pic_290.jpg,captain america,train,train,dataset/train/captain america/pic_290.jpg
marvel/train/ironman/pic_168.jpg,ironman,train,train,dataset/train/ironman/pic_168.jpg
marvel/train/loki/pic_303.jpg,loki,train,train,dataset/train/loki/pic_303.jpg
marvel/train/black widow/pic_149.jpg,black widow,train,train,dataset/train/black widow/pic_149.jpg
marvel/train/ironman/pic_097.jpg,ironman,train,train,dataset/train/ironman/pic_097.jpg
marvel/train/black widow/pic_181.jpg,black widow,train,train,dataset/train/black widow/pic_181.jpg
marvel/train/doctor strange/pic_224.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_224.jpg
marvel/train/black widow/pic_329.jpg,black widow,train,train,dataset/train/black widow/pic_329.jpg
marvel/train/doctor strange/pic_314.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_314.jpg
marvel/train/hulk/pic_330.jpg,hulk,train,train,dataset/train/hulk/pic_330.jpg
marvel/train/loki/pic_386.jpg,loki,train,train,dataset/train/loki/pic_386.jpg
marvel/train/captain america/pic_345.jpg,captain america,train,train,dataset/train/captain america/pic_345.jpg
marvel/train/loki/pic_167.jpg,loki,train,train,dataset/train/loki/pic_167.jpg
marvel/train/doctor strange/pic_186.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_186.jpg
marvel/train/spider-man/pic_070.jpg,spider-man,train,train,dataset/train/spider-man/pic_070.jpg
marvel/train/black widow/pic_267.jpg,black widow,train,train,dataset/train/black widow/pic_267.jpg
marvel/train/thanos/pic_199.jpg,thanos,train,train,dataset/train/thanos/pic_199.jpg
marvel/train/spider-man/pic_283.jpg,spider-man,train,train,dataset/train/spider-man/pic_283.jpg
marvel/train/black widow/pic_243.jpg,black widow,train,train,dataset/train/black widow/pic_243.jpg
marvel/train/hulk/pic_200.jpg,hulk,train,train,dataset/train/hulk/pic_200.jpg
marvel/train/spider-man/pic_238.jpg,spider-man,train,train,dataset/train/spider-man/pic_238.jpg
marvel/train/ironman/pic_349.jpg,ironman,train,train,dataset/train/ironman/pic_349.jpg
marvel/train/captain america/pic_166.jpg,captain america,train,train,dataset/train/captain america/pic_166.jpg
marvel/train/doctor strange/pic_071.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_071.jpg
marvel/train/ironman/pic_088.jpg,ironman,train,train,dataset/train/ironman/pic_088.jpg
marvel/train/thanos/pic_329.jpg,thanos,train,train,dataset/train/thanos/pic_329.jpg
marvel/train/ironman/pic_093.jpg,ironman,train,train,dataset/train/ironman/pic_093.jpg
marvel/train/hulk/pic_074.jpg,hulk,train,train,dataset/train/hulk/pic_074.jpg
marvel/train/doctor strange/pic_331.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_331.jpg
marvel/train/black widow/pic_252.jpg,black widow,train,train,dataset/train/black widow/pic_252.jpg
marvel/train/spider-man/pic_071.jpg,spider-man,train,train,dataset/train/spider-man/pic_071.jpg
marvel/train/thanos/pic_063.jpg,thanos,train,train,dataset/train/thanos/pic_063.jpg
marvel/train/thanos/pic_169.jpg,thanos,train,train,dataset/train/thanos/pic_169.jpg
marvel/train/loki/pic_281.jpg,loki,train,train,dataset/train/loki/pic_281.jpg
marvel/train/doctor strange/pic_374.jpg,doctor strange,train,train,dataset/train/doctor strange/pic_374.jpg
marvel/train/loki/pic_379.jpg,loki,train,train,dataset/train/loki/pic_379.jpg
marvel/train/black widow/pic_146.jpg,black widow,train,train,dataset/train/black widow/pic_146.jpg
marvel/train/thanos/pic_290.jpg,thanos,train,train,dataset/train/thanos/pic_290.jpg
marvel/train/captain america/pic_258.jpg,captain america,train,train,dataset/train/captain america/pic_258.jpg
marvel/train/loki/pic_330.jpg,loki,train,train,dataset/train/loki/pic_330.jpg
marvel/train/loki/pic_172.jpg,loki,train,train,dataset/train/loki/pic_172.jpg
marvel/train/thanos/pic_005.jpg,thanos,train,train,dataset/train/thanos/pic_005.jpg
marvel/train/spider-man/pic_324.jpg,spider-man,train,train,dataset/train/spider-man/pic_324.jpg
marvel/train/ironman/pic_018.jpg,ironman,train,train,dataset/train/ironman/pic_018.jpg
marvel/train/hulk/pic_368.jpg,hulk,train,train,dataset/train/hulk/pic_368.jpg
marvel/train/spider-man/pic_221.jpg,spider-man,train,train,dataset/train/spider-man/pic_221.jpg
